Mapping: Human Disease Ontology - National Cancer Institute Thesaurus
domainURL	rangeURL	method
http://purl.obolibrary.org/obo/DOID_0050463	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84609	LOOM
http://purl.obolibrary.org/obo/DOID_0050336	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37977	LOOM
http://purl.obolibrary.org/obo/DOID_4765	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3732	LOOM
http://purl.obolibrary.org/obo/DOID_13580	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83006	LOOM
http://purl.obolibrary.org/obo/DOID_10290	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5533	LOOM
http://purl.obolibrary.org/obo/DOID_9275	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98640	LOOM
http://purl.obolibrary.org/obo/DOID_10199	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4647	LOOM
http://purl.obolibrary.org/obo/DOID_7555	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27584	LOOM
http://purl.obolibrary.org/obo/DOID_11027	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34475	LOOM
http://purl.obolibrary.org/obo/DOID_9395	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26735	LOOM
http://purl.obolibrary.org/obo/DOID_4160	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42048	LOOM
http://purl.obolibrary.org/obo/DOID_13189	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34650	LOOM
http://purl.obolibrary.org/obo/DOID_14292	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34565	LOOM
http://purl.obolibrary.org/obo/DOID_5444	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4170	LOOM
http://purl.obolibrary.org/obo/DOID_5438	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5857	LOOM
http://purl.obolibrary.org/obo/DOID_12798	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61259	LOOM
http://purl.obolibrary.org/obo/DOID_10460	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34837	LOOM
http://purl.obolibrary.org/obo/DOID_2033	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2958	LOOM
http://purl.obolibrary.org/obo/DOID_5757	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26762	LOOM
http://purl.obolibrary.org/obo/DOID_1673	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38006	LOOM
