Mapping: National Cancer Institute Thesaurus[NCIT]_Mouse Adult Gross Anatomy Ontology[MA]
domainURL	rangeURL	method
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52750	http://purl.obolibrary.org/obo/MA_0000654	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53073	http://purl.obolibrary.org/obo/MA_0002402	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49329	http://purl.obolibrary.org/obo/MA_0000703	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12710	http://purl.obolibrary.org/obo/MA_0003060	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12502	http://purl.obolibrary.org/obo/MA_0000257	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25203	http://purl.obolibrary.org/obo/MA_0000038	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53048	http://purl.obolibrary.org/obo/MA_0002146	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52842	http://purl.obolibrary.org/obo/MA_0000468	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33320	http://purl.obolibrary.org/obo/MA_0002019	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52817	http://purl.obolibrary.org/obo/MA_0001166	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52752	http://purl.obolibrary.org/obo/MA_0000638	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32968	http://purl.obolibrary.org/obo/MA_0001843	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52933	http://purl.obolibrary.org/obo/MA_0002310	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34006	http://purl.obolibrary.org/obo/MA_0001655	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53051	http://purl.obolibrary.org/obo/MA_0002167	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32115	http://purl.obolibrary.org/obo/MA_0002244	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12766	http://purl.obolibrary.org/obo/MA_0001469	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33827	http://purl.obolibrary.org/obo/MA_0002072	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53142	http://purl.obolibrary.org/obo/MA_0002235	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12901	http://purl.obolibrary.org/obo/MA_0001265	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52898	http://purl.obolibrary.org/obo/MA_0002281	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32971	http://purl.obolibrary.org/obo/MA_0002032	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52911	http://purl.obolibrary.org/obo/MA_0002290	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49216	http://purl.obolibrary.org/obo/MA_0000199	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49332	http://purl.obolibrary.org/obo/MA_0000815	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33357	http://purl.obolibrary.org/obo/MA_0002023	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C81014	http://purl.obolibrary.org/obo/MA_0000445	LOOM
