Mapping: National Cancer Institute Thesaurus[NCIT]_Logical Observation Identifier Names and Codes[LOINC]
domainURL	rangeURL	method
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3093	http://purl.bioontology.org/ontology/LNC/LA15174-8	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82221	http://purl.bioontology.org/ontology/LNC/LP17977-7	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82221	http://purl.bioontology.org/ontology/LNC/MTHU009922	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C20822	http://purl.bioontology.org/ontology/LNC/LP185389-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116419	http://purl.bioontology.org/ontology/LNC/LP31988-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116419	http://purl.bioontology.org/ontology/LNC/LP15395-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116419	http://purl.bioontology.org/ontology/LNC/MTHU008354	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38025	http://purl.bioontology.org/ontology/LNC/MTHU039958	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38025	http://purl.bioontology.org/ontology/LNC/LP121781-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28266	http://purl.bioontology.org/ontology/LNC/LP21430-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76698	http://purl.bioontology.org/ontology/LNC/LP14071-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76698	http://purl.bioontology.org/ontology/LNC/MTHU005196	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61824	http://purl.bioontology.org/ontology/LNC/MTHU005013	LOOM
